Family_No,g_score,gf_score,gc_score,g_score_family,gf_score_family,gc_score_family,Age,Gender,Handedness,FD_mean,Spikes_mean
309,0.384239961885617,1.03633196313461,0.0664861568072039,0.384239961885617,1.03633196313461,0.0664861568072039,28,1,65,0.0800898702516441,10.0555555555556
92,0.45015957732966,0.521862617235366,0.322514896532895,0.3979997455046,0.462958379138178,-0.15914459071294,28,0,-30,0.0535740155223982,5.22222222222222
92,0.0543161386271407,-0.021347571986994,-0.600187285867212,0.3979997455046,0.462958379138178,-0.15914459071294,22,1,80,0.0830075504443105,2.72222222222222
92,0.689523520556999,0.888360092166163,-0.199761382804502,0.3979997455046,0.462958379138178,-0.15914459071294,23,0,-70,0.0706020883276503,1.72222222222222
225,0.87459771344472,1.55768121946403,-0.367956225883757,0.403601896294482,0.850830677309074,-0.379514754905908,22,0,-80,0.0840591537183392,0.666666666666667
225,-0.0673939208557562,0.143980135154118,-0.391073283928059,0.403601896294482,0.850830677309074,-0.379514754905908,25,0,90,0.0876686909320472,0.0555555555555555
198,0.403920682611723,-0.389522697314941,0.179230415379814,0.403920682611723,-0.389522697314941,0.179230415379814,23,0,100,0.122363600675463,16.7777777777778
133,0.753210095047899,0.85878901139574,-0.221052093400272,0.434037377873755,0.450868113553956,-0.298849789792554,29,0,95,0.0714947517087228,31.5
133,0.11486466069961,0.0429472157121728,-0.376647486184836,0.434037377873755,0.450868113553956,-0.298849789792554,26,0,80,0.1249940648434,3.88888888888889
138,0.453829883599472,0.504550666038552,-0.20385207062954,0.453829883599472,0.504550666038552,-0.20385207062954,26,0,75,0.0859927097038361,0.222222222222222
88,0.583178840973336,1.29046277012672,0.274079774504994,0.454062997050065,0.807962508082875,-0.0607066627378483,35,0,60,0.118137116898745,6
88,0.22135643680338,0.50606703326548,-0.239930779787044,0.454062997050065,0.807962508082875,-0.0607066627378483,33,0,60,0.102987211090583,19.7222222222222
88,0.557653713373479,0.627357720856425,-0.216268982931495,0.454062997050065,0.807962508082875,-0.0607066627378483,33,1,75,0.0940947697866712,16.0555555555556
170,0.455154170387036,0.759107566054261,0.0382238759859733,0.455154170387036,0.759107566054261,0.0382238759859733,22,0,95,0.106493680419324,15.2222222222222
351,0.459044913528308,1.49151272416693,0.996937817987996,0.459044913528308,1.49151272416693,0.996937817987996,23,1,70,0.0595261761072327,9.66666666666667
6,0.388858979193444,-0.643173416656482,0.459425278926954,0.460922296660099,-0.591701613663937,0.535868758595271,27,0,-75,0.0765866104440492,1.16666666666667
6,0.532985614126754,-0.540229810671392,0.612312238263587,0.460922296660099,-0.591701613663937,0.535868758595271,35,1,90,0.0630967408897917,5.55555555555556
236,0.441878768805675,0.4413133739229,-0.409794528940241,0.467211806348528,0.46223701613839,0.00555539763866517,28,0,80,0.0635979881422596,0
236,0.908845611373395,1.02133012562645,0.396720271906418,0.467211806348528,0.46223701613839,0.00555539763866517,22,1,55,0.076069134611921,0
236,0.0509110388665145,-0.0759324511341806,0.0297404499498185,0.467211806348528,0.46223701613839,0.00555539763866517,31,0,55,0.104689587676946,3.05555555555556
191,-0.229593887790175,-0.721419322266474,-0.10157326259173,0.468725820869828,0.114824340041042,-0.0336128275441606,34,1,85,0.0911651774715665,1.22222222222222
191,1.16704552952983,0.951068002348558,0.0343476075034087,0.468725820869828,0.114824340041042,-0.0336128275441606,28,0,100,0.0674707428224994,5.38888888888889
171,-0.627556025552234,-0.220046329917301,-0.059432229729379,0.489999603244335,0.709548624064825,0.314759879642029,31,0,100,0.0996963470291281,3.27777777777778
171,0.756384369024018,0.560548352805036,0.405385574052511,0.489999603244335,0.709548624064825,0.314759879642029,24,0,40,0.0565417979214767,3.44444444444444
171,1.34117046626122,1.78814384930674,0.598326294602956,0.489999603244335,0.709548624064825,0.314759879642029,34,0,65,0.0587964691459671,0.0555555555555555
210,0.736336744629422,0.952346688759139,-0.343762404215088,0.494222804936697,0.335416312937584,-0.264689969895813,31,0,70,0.0639905573094492,15.4444444444444
210,0.252108865243971,-0.28151406288397,-0.185617535576537,0.494222804936697,0.335416312937584,-0.264689969895813,33,1,80,0.0759204209339139,13.0555555555556
187,0.179031109826683,0.456775806648152,-0.509979947775106,0.499857321913775,0.755099018225926,-0.286916482790668,30,1,-80,0.0636069612421043,0.888888888888889
187,0.820683534000868,1.0534222298037,-0.0638530178062297,0.499857321913775,0.755099018225926,-0.286916482790668,31,1,-35,0.0786694787618403,0.444444444444444
139,0.403364282683966,-0.290078616150533,0.164683114402495,0.507579531679631,0.127036014185905,0.305360181939556,25,1,80,0.0909823245077623,0.5
139,0.611794780675295,0.544150644522343,0.446037249476618,0.507579531679631,0.127036014185905,0.305360181939556,32,1,35,0.0896979074956124,1.72222222222222
224,0.512003837203279,0.612897926851473,-0.363926556360853,0.512003837203279,0.612897926851473,-0.363926556360853,29,1,50,0.0502626968862331,10.1666666666667
9,0.512631543015482,1.47120415082204,-0.654020809735547,0.512631543015482,1.47120415082204,-0.654020809735547,26,1,80,0.0558524362130461,6.27777777777778
300,1.04497079181684,0.363403795583411,1.19021614519189,0.514925517469359,0.067452895121115,0.392122903922511,32,1,65,0.108190511479792,3.11111111111111
300,-0.0151197568781215,-0.228498005341181,-0.405970337346868,0.514925517469359,0.067452895121115,0.392122903922511,28,0,90,0.0885731634719091,0.388888888888889
10,0.955675528238559,0.493959704521476,0.632223222697021,0.516909196436782,0.267650583549566,0.0953316585348683,32,1,95,0.0728898873809158,3.66666666666667
10,0.323579156060038,0.562183607173109,-0.565637593454177,0.516909196436782,0.267650583549566,0.0953316585348683,28,0,60,0.0638710599682252,8.61111111111111
10,0.510180775902338,-0.24809523117945,0.59944061666861,0.516909196436782,0.267650583549566,0.0953316585348683,27,1,80,0.0976888503887955,0.444444444444444
10,0.278201325546192,0.26255425368313,-0.284699611771981,0.516909196436782,0.267650583549566,0.0953316585348683,32,0,100,0.0668189168212362,4.66666666666667
40,0.517489789821845,-0.0235474517921162,0.497529137911701,0.517489789821845,-0.0235474517921162,0.497529137911701,22,1,90,0.0660543060086747,2.22222222222222
312,0.490923091170206,1.05721865133567,-0.419118038726278,0.520505724428335,1.45580615513803,-0.624071508104709,34,1,35,0.0821741235503417,6.88888888888889
312,0.550088357686463,1.85439365894038,-0.829024977483141,0.520505724428335,1.45580615513803,-0.624071508104709,28,1,95,0.0585870871338692,13.4444444444444
207,0.525296028763133,0.008336170264625,0.522246607285817,0.525296028763133,0.008336170264625,0.522246607285817,33,0,100,0.0625203391461276,3.61111111111111
90,0.819320794892885,0.59715401929167,0.789630583430571,0.530528787150925,0.9586933343075,0.329057609673999,33,1,100,0.0568484248143762,0.722222222222222
90,0.216884648926755,1.10606839205368,0.397899028777018,0.530528787150925,0.9586933343075,0.329057609673999,33,1,90,0.0681034476234839,7.77777777777778
90,0.555380917633134,1.17285759157715,-0.200356783185592,0.530528787150925,0.9586933343075,0.329057609673999,27,1,80,0.0776366031745772,21.0555555555556
376,0.534519232507334,0.218506026114178,0.733143851880277,0.534519232507334,0.218506026114178,0.733143851880277,34,1,80,0.0775112825512552,3.55555555555556
286,0.773699419804645,0.59348792252763,0.239913902260105,0.537200007797232,0.476419953382062,0.545485313722399,35,0,65,0.0640263870466826,0.222222222222222
286,0.599119422127032,1.23759007074796,0.0126662323226834,0.537200007797232,0.476419953382062,0.545485313722399,29,1,65,0.046990318276097,0.0555555555555555
286,0.862754431425103,0.843388910151168,0.749802271357446,0.537200007797232,0.476419953382062,0.545485313722399,34,0,85,0.0973437477731962,1.05555555555556
286,-0.0867732421678534,-0.768787089898509,1.17955884894936,0.537200007797232,0.476419953382062,0.545485313722399,33,0,65,0.0526306689812186,1.44444444444444
46,-0.107832832794038,0.716996855573026,-0.718089222896084,0.538358438620003,0.567213545224484,0.0267728841468937,25,1,90,0.0714763593950514,13.3888888888889
46,0.615806721249547,0.204627715555837,0.642989460569993,0.538358438620003,0.567213545224484,0.0267728841468937,26,1,80,0.0657968043785244,9.05555555555556
46,1.1071014274045,0.780016064544588,0.155418414766772,0.538358438620003,0.567213545224484,0.0267728841468937,23,0,95,0.0709043127680076,4.5
149,0.538577095680107,1.08503183504727,-0.290382267858097,0.547156756951229,1.05515640342486,0.235886045452742,32,0,95,0.0708659161421421,14
149,0.55573641822235,1.02528097180245,0.762154358763581,0.547156756951229,1.05515640342486,0.235886045452742,23,1,90,0.0597878448335899,0.277777777777778
17,0.406811758548778,-0.580246136629432,0.556936091138704,0.560557568170553,-0.285142234885049,0.855526088252982,26,0,100,0.0749778844792184,1.33333333333333
17,0.714303377792328,0.0099616668593334,1.15411608536726,0.560557568170553,-0.285142234885049,0.855526088252982,35,0,75,0.0565964410838068,0.555555555555556
102,0.563684089488938,-0.0295369424874554,1.0709032986882,0.563684089488938,-0.0295369424874554,1.0709032986882,28,1,65,0.0958856233530596,0.277777777777778
20,1.23339838921196,1.64843397954673,0.599516266723301,0.567475730416131,0.866733644742269,0.618502574005566,29,0,90,0.0556485595673591,7.72222222222222
20,0.951595011112452,1.13810808261499,0.656031354867189,0.567475730416131,0.866733644742269,0.618502574005566,26,1,70,0.0710188163572885,0
20,0.358829670774572,1.16302516711411,0.548668003563129,0.567475730416131,0.866733644742269,0.618502574005566,29,0,90,0.0938985033186612,0.166666666666667
20,-0.273920149434462,-0.482632650306754,0.669794670868643,0.567475730416131,0.866733644742269,0.618502574005566,26,0,85,0.124410071398219,0.833333333333333
313,0.571116783497469,0.836867368651872,-0.55337567469468,0.571116783497469,0.836867368651872,-0.55337567469468,23,1,70,0.0715597031688026,0.833333333333333
86,0.325937859412014,-0.497747632939327,-0.481712203919937,0.584417407194572,-0.096529351084226,-0.225970372788706,31,1,85,0.0593467789630773,6.27777777777778
86,0.842896954977131,0.304688930770875,0.0297714583425243,0.584417407194572,-0.096529351084226,-0.225970372788706,30,0,80,0.0870497226454264,13.7777777777778
372,0.588682536785496,0.298383626686767,2.05931280687587,0.588682536785496,0.298383626686767,2.05931280687587,24,0,70,0.0642152829728044,3
64,0.537828439187445,0.404935367458675,-0.0353097180795202,0.597314113072938,0.380952228696158,-0.0677353628534776,25,1,80,0.0855740655347547,1.11111111111111
64,0.65679978695843,0.35696908993364,-0.100161007627435,0.597314113072938,0.380952228696158,-0.0677353628534776,32,0,60,0.100368688392113,1.88888888888889
264,0.602681183730069,0.168354747063635,0.178575001434706,0.602681183730069,0.168354747063635,0.178575001434706,30,1,-35,0.0901138893610081,11.6111111111111
311,0.613198200101314,0.954646554157246,0.755170793998053,0.613198200101314,0.954646554157246,0.755170793998053,27,1,100,0.0908345618203382,0.388888888888889
34,0.596837694385619,0.625513271551988,0.898460693833865,0.614923290413509,0.209198914292772,1.68272553201043,32,1,40,0.0551350140871364,8.94444444444444
34,0.837479436363808,-0.0866898685832904,2.26895790310785,0.614923290413509,0.209198914292772,1.68272553201043,25,0,85,0.0700714625980327,1.27777777777778
34,0.410452740491099,0.0887733399096181,1.88075799908956,0.614923290413509,0.209198914292772,1.68272553201043,27,0,100,0.0711599670238671,0.111111111111111
255,0.62016149628335,0.856937730131206,0.762591265631359,0.62016149628335,0.856937730131206,0.762591265631359,28,1,-5,0.101098557953667,0.166666666666667
89,0.31839552783603,-0.103898308933173,0.312970448194871,0.62939381490122,0.361242904030817,0.104451894523639,23,0,100,0.0866483654662221,0.222222222222222
89,0.940392101966411,0.826384116994807,-0.104066659147593,0.62939381490122,0.361242904030817,0.104451894523639,23,0,85,0.0621072330698265,0.944444444444444
2,-0.0771718014963792,-0.207198500365703,1.60276983108595,0.632262609898805,0.28156922237868,1.12377585171552,32,1,55,0.108484748368344,4.16666666666667
2,0.449921365976404,0.319334170902877,0.722645261140732,0.632262609898805,0.28156922237868,1.12377585171552,30,0,70,0.0567088641869041,15.3888888888889
2,1.52403826521639,0.732571996598866,1.04591246291988,0.632262609898805,0.28156922237868,1.12377585171552,29,1,65,0.0943858378197565,8.22222222222222
182,0.650526502811628,0.146650486624663,-0.110842758108211,0.63698142557466,0.123604048375594,0.318492769570636,27,1,35,0.0651801801463332,0.666666666666667
182,0.523842133660757,-0.104059663649217,0.201919761002687,0.63698142557466,0.123604048375594,0.318492769570636,26,0,75,0.0643132853261776,3.61111111111111
182,-0.0071588190740468,-0.45113128452432,0.42754160912402,0.63698142557466,0.123604048375594,0.318492769570636,27,0,-20,0.0715384154433531,5.16666666666667
182,1.3807158849003,0.902956655051251,0.75535246626405,0.63698142557466,0.123604048375594,0.318492769570636,28,0,95,0.0955355145558423,0.722222222222222
294,0.988597434586514,1.38111934074985,-0.137002579743915,0.643948788974076,0.813157323189637,0.107385051568905,29,1,90,0.0510942679748821,4.72222222222222
294,0.299300143361638,0.245195305629423,0.351772682881725,0.643948788974076,0.813157323189637,0.107385051568905,26,1,80,0.126801409174139,6.27777777777778
45,0.648782824045132,0.132361636458763,-0.050779895797334,0.648782824045132,0.132361636458763,-0.050779895797334,34,1,70,0.102835522679348,0.111111111111111
307,0.3003232979735,-0.333532097495818,-0.148318775480829,0.67135926017672,-0.0516589273689455,0.132871435081132,24,1,70,0.0883467308225002,0.111111111111111
307,1.04239522237994,0.230214242757927,0.414061645643092,0.67135926017672,-0.0516589273689455,0.132871435081132,29,1,45,0.0817482324152902,28.3888888888889
314,0.679420100106014,1.14497193422698,-0.009432487271028,0.671455961717863,0.531783056997675,0.30745678269535,28,0,65,0.0734677657319932,16.7222222222222
314,1.00559635431746,0.590547985613742,0.828037966878525,0.671455961717863,0.531783056997675,0.30745678269535,35,1,75,0.0629322810791313,5.66666666666667
314,0.329351430730114,-0.140170748847696,0.103764868478552,0.671455961717863,0.531783056997675,0.30745678269535,30,1,80,0.0884092755126972,3.88888888888889
214,1.10341816212245,0.742609454143361,1.67445412233608,0.672442154395678,0.31883359694962,1.10840041030204,23,0,100,0.0646235685212883,12.7222222222222
214,0.260345320981252,-0.446775337007331,1.00331818876684,0.672442154395678,0.31883359694962,1.10840041030204,30,0,100,0.0805416420487371,3.72222222222222
214,0.653562980083332,0.66066667371283,0.647428919803209,0.672442154395678,0.31883359694962,1.10840041030204,26,0,-40,0.0557245104232743,11.7222222222222
287,0.674610808626132,0.0787944530291445,-0.511032019443821,0.674610808626132,0.0787944530291445,-0.511032019443821,33,0,90,0.0860226535797883,10.4444444444444
392,0.682359903487641,0.569890751063679,-0.0524558965031622,0.682359903487641,0.569890751063679,-0.0524558965031622,28,1,95,0.103899158764932,1.5
39,0.547067795718711,-0.336756382068743,0.917581754747668,0.686874749428718,0.107165593553778,0.86358746349921,30,0,40,0.0875590078663452,4.88888888888889
39,0.826681703138725,0.551087569176299,0.809593172250753,0.686874749428718,0.107165593553778,0.86358746349921,34,1,45,0.0537585236166094,0.555555555555556
123,0.862004408021572,0.0984922162427253,0.833453451377051,0.713703082842178,0.0619748654893018,0.403846204274447,34,1,65,0.0952880672116772,0.277777777777778
123,0.924068656414142,0.626445374438817,0.196281574693178,0.713703082842178,0.0619748654893018,0.403846204274447,35,0,85,0.0803180634325349,7.44444444444444
123,0.355036184090819,-0.539012994213637,0.181803586753111,0.713703082842178,0.0619748654893018,0.403846204274447,22,0,90,0.109541636442629,1.27777777777778
276,0.377955271094794,-0.0108028454118211,0.593797882499442,0.716851250011662,0.506745032256359,1.35734648619761,24,1,60,0.0778531314252888,4.88888888888889
276,1.05574722892853,1.02429290992454,2.12089508989578,0.716851250011662,0.506745032256359,1.35734648619761,29,1,70,0.10448651903329,0.777777777777778
342,0.202559954595695,0.536983631417392,-1.28465419484019,0.725779496481457,0.804782202565786,-0.267954219046133,24,0,25,0.0813712112004048,3.77777777777778
342,1.24899903836722,1.07258077371418,0.748745756747924,0.725779496481457,0.804782202565786,-0.267954219046133,24,0,95,0.0776831790858406,13.3888888888889
87,1.4052574982392,1.19349560549176,0.558008621933049,0.725866729150232,0.23349840522738,-0.176024323278897,25,1,60,0.106874703010217,0.666666666666667
87,0.501519122485094,0.176629849462663,-0.374425212950429,0.725866729150232,0.23349840522738,-0.176024323278897,33,1,40,0.096722756010396,8.66666666666667
87,0.270823566726403,-0.669630239272282,-0.711656378819311,0.725866729150232,0.23349840522738,-0.176024323278897,26,1,85,0.103978862320396,0.5
184,0.492927079213954,0.361578274894795,0.207434008500571,0.726265576663651,0.606475199787816,0.287425768356618,34,0,65,0.090626164431799,1.05555555555556
184,0.85074433407424,1.07848378420031,0.933137619060478,0.726265576663651,0.606475199787816,0.287425768356618,30,1,-60,0.0581848378355261,5.33333333333333
184,0.83512531670276,0.379363540268342,-0.278294322491196,0.726265576663651,0.606475199787816,0.287425768356618,24,0,90,0.0972254131531012,0.666666666666667
268,0.729249643646772,0.629410353150631,-0.107061584835636,0.729249643646772,0.629410353150631,-0.107061584835636,35,1,15,0.0557561766163113,5.66666666666667
95,1.26729537185837,0.205990086945135,0.595041200793719,0.764789523760606,-0.0145638578122023,0.273004431347323,30,1,90,0.0646395836011862,17.6111111111111
95,0.859426160835445,0.327943389911207,0.263534230077266,0.764789523760606,-0.0145638578122023,0.273004431347323,27,1,95,0.0762756229979026,0.0555555555555555
95,0.167647038588003,-0.577625050292949,-0.0395621368290157,0.764789523760606,-0.0145638578122023,0.273004431347323,24,0,90,0.0681042676168546,2.38888888888889
196,0.818440681712908,1.94586200915298,0.0052294540501448,0.789784846861036,1.51804495586904,0.310502526730725,26,1,70,0.0657073309174498,6.27777777777778
196,0.881584162894074,1.08803538974447,0.307920849796204,0.789784846861036,1.51804495586904,0.310502526730725,23,0,80,0.0654442983770062,1.44444444444444
196,0.669329695976125,1.52023746870968,0.618357276345825,0.789784846861036,1.51804495586904,0.310502526730725,30,0,80,0.0982605595146001,0.388888888888889
251,0.0250313572381616,0.397107991962166,-0.0811257969852573,0.792822374165656,0.999815821379605,-0.357970117306587,35,1,-50,0.0524626164972624,0.333333333333333
251,0.693974652368236,1.07801748232902,-1.21771903281962,0.792822374165656,0.999815821379605,-0.357970117306587,22,1,70,0.105042491010676,1.94444444444444
251,1.65946111289057,1.52432198984763,0.224934477885117,0.792822374165656,0.999815821379605,-0.357970117306587,29,1,15,0.0479980729168181,10.2222222222222
56,0.756903389050882,0.341209774838216,0.957213164641513,0.800880305350022,0.31588611689607,0.917907310274742,32,0,65,0.0795470267542336,9.05555555555556
56,0.844857221649161,0.290562458953924,0.878601455907971,0.800880305350022,0.31588611689607,0.917907310274742,24,0,75,0.0833487521933133,2.61111111111111
318,0.808830737976451,0.835869747543733,0.275794324788058,0.808830737976451,0.835869747543733,0.275794324788058,30,0,100,0.0685575011311655,0.666666666666667
145,1.01845282735572,0.426303836937064,0.460472962246748,0.813327224235775,1.15683720629508,0.148658001137354,29,0,65,0.0775326627421483,32.7222222222222
145,0.4702689339851,0.668405592313787,-0.782879463290794,0.813327224235775,1.15683720629508,0.148658001137354,26,1,100,0.132549664885886,0.111111111111111
145,0.847630993589551,1.69735611351864,0.293664084448647,0.813327224235775,1.15683720629508,0.148658001137354,33,0,20,0.074282248909674,10.7222222222222
145,0.91695614201273,1.83528328241082,0.623374421144815,0.813327224235775,1.15683720629508,0.148658001137354,28,1,100,0.0702133362555959,1.16666666666667
257,0.538824854851223,1.04605714420776,0.241715146946684,0.822520621775457,0.685595754584103,0.57827012107604,26,0,80,0.0644982965979209,2.72222222222222
257,0.605530893075154,0.624305360668388,0.472054052489996,0.822520621775457,0.685595754584103,0.57827012107604,27,1,85,0.0896326357863898,2.44444444444444
257,0.919021228695611,0.353785566590586,0.668181748274149,0.822520621775457,0.685595754584103,0.57827012107604,32,1,-75,0.0826196293857747,7.88888888888889
257,1.22670551047984,0.718234946869678,0.93112953659333,0.822520621775457,0.685595754584103,0.57827012107604,25,1,60,0.116998083843532,8.55555555555556
166,0.830058555730058,0.186239315210211,0.127598251678272,0.830058555730058,0.186239315210211,0.127598251678272,22,0,95,0.0957501584265096,5
239,0.213953513348931,0.606797180548578,-0.494998713769986,0.831470022137674,0.84974118229246,0.163294810330938,32,1,55,0.0763871846801525,0.833333333333333
239,1.12325390188061,1.25736574331035,1.05356547219995,0.831470022137674,0.84974118229246,0.163294810330938,32,1,85,0.0653531386083915,12.6666666666667
239,1.15720265118348,0.685060623018452,-0.0686823274371501,0.831470022137674,0.84974118229246,0.163294810330938,32,1,70,0.0563658752696847,22.1111111111111
341,0.842590522481686,-0.059330839004866,0.839182872770455,0.842590522481686,-0.059330839004866,0.839182872770455,28,1,100,0.0985367054457765,0.444444444444444
388,0.843513002013905,-0.106069193123915,0.572353599992421,0.843513002013905,-0.106069193123915,0.572353599992421,27,0,80,0.0840301642907513,0.111111111111111
160,0.854415935119818,0.866637902843565,0.839455817100223,0.846405001601022,0.60638892244299,0.751473076596849,34,0,90,0.0592333809425356,0.388888888888889
160,0.838394068082227,0.346139942042416,0.663490336093475,0.846405001601022,0.60638892244299,0.751473076596849,33,0,85,0.0876287058409619,4.22222222222222
330,0.84818398114034,-0.338563698681166,1.04166882699702,0.84818398114034,-0.338563698681166,1.04166882699702,29,0,95,0.0613463304329804,2.88888888888889
209,0.422066396870073,-0.156605692690574,-0.133785418594522,0.850668790758417,0.603067947102938,0.303268357330524,25,0,40,0.0630548912296115,3.94444444444444
209,1.27927118464676,1.36274158689645,0.74032213325557,0.850668790758417,0.603067947102938,0.303268357330524,22,1,80,0.057832610037936,0.611111111111111
134,1.03916248746915,1.02647049024999,1.03993775599011,0.854898591369045,0.942652765028875,0.869353223418681,29,1,60,0.0636560163515694,1.38888888888889
134,0.67063469526894,0.858835039807761,0.698768690847252,0.854898591369045,0.942652765028875,0.869353223418681,31,1,-70,0.0654893349535889,2.33333333333333
259,0.777285549366583,0.0608898305110833,0.821418089482304,0.859511448866405,0.72211627812656,0.510198061895884,31,0,100,0.103160960440791,7.66666666666667
259,0.960713136314666,1.79601332670411,-0.222738134659253,0.859511448866405,0.72211627812656,0.510198061895884,31,1,85,0.0520679236528175,1.94444444444444
259,0.840535660917967,0.309445677164488,0.9319142308646,0.859511448866405,0.72211627812656,0.510198061895884,34,1,70,0.0638076745907833,10.7777777777778
269,1.0428493574152,1.06281303349163,0.0185780351574566,0.860990470733317,0.873770146818209,-0.0186460611042319,25,0,75,0.066945850770429,0.277777777777778
269,0.812808921298955,0.703745668860264,0.0870925646105927,0.860990470733317,0.873770146818209,-0.0186460611042319,27,0,100,0.0534933799979213,0.0555555555555555
269,0.727313133485795,0.854751738102734,-0.161608783080745,0.860990470733317,0.873770146818209,-0.0186460611042319,26,0,95,0.0522610699975237,0.388888888888889
185,0.862847398790333,0.759148183062199,-0.0549664746512101,0.862847398790333,0.759148183062199,-0.0549664746512101,34,1,60,0.0469496623131691,13.6666666666667
125,1.07157012871701,0.454612002965276,0.753763062207157,0.883198077410472,0.586930573925206,0.922468992834135,30,1,80,0.117808113619079,11.3888888888889
125,1.22665027774056,0.646787255453217,2.40814039162531,0.883198077410472,0.586930573925206,0.922468992834135,33,1,85,0.0645795199438478,0.0555555555555555
125,0.828781351717091,0.436841213033522,0.224985382352717,0.883198077410472,0.586930573925206,0.922468992834135,31,0,70,0.0847104198927271,2.83333333333333
125,0.405790551467227,0.809481824248809,0.302987135151355,0.883198077410472,0.586930573925206,0.922468992834135,32,0,95,0.0653072615009945,8.33333333333333
270,0.413551669180967,0.59550011860082,0.576651625911147,0.894896295954856,0.90931216854685,0.566986766584043,25,1,90,0.0430394928841007,4.72222222222222
270,1.29372255662129,1.3219446563749,0.87472455941307,0.894896295954856,0.90931216854685,0.566986766584043,26,1,70,0.0825747291624747,17.2222222222222
270,0.97741466206231,0.810491730664829,0.249584114427912,0.894896295954856,0.90931216854685,0.566986766584043,29,1,-65,0.0961061613177004,0.222222222222222
279,0.643071927967681,0.576901233775344,0.680397938369023,0.902058360291141,0.404454453007919,1.21243870210747,22,1,75,0.0579824639707451,0.944444444444444
279,1.1610447926146,0.232007672240495,1.74447946584591,0.902058360291141,0.404454453007919,1.21243870210747,25,0,90,0.0882762010993141,3
230,0.852739005813607,0.779018922790951,-0.0388811188183771,0.911302770363354,0.561786503755673,0.350596695048211,27,0,70,0.0755020363435997,0.333333333333333
230,0.9698665349131,0.344554084720394,0.740074508914799,0.911302770363354,0.561786503755673,0.350596695048211,22,1,55,0.0740295453910007,8.66666666666667
253,0.931258779942626,0.304278336278734,0.384307168365119,0.931258779942626,0.304278336278734,0.384307168365119,27,0,40,0.0869018012887336,1.22222222222222
57,1.42372062148301,1.1280590445019,0.377215968347793,0.936761680951347,0.70840407673143,0.654581685006039,22,0,100,0.0782128328978421,0.777777777777778
57,0.14543188370571,-0.0477931717435099,0.568759791519433,0.936761680951347,0.70840407673143,0.654581685006039,32,0,-80,0.0693950379673244,1
57,1.24113253766532,1.0449463574359,1.01776929515089,0.936761680951347,0.70840407673143,0.654581685006039,33,0,100,0.0836527235987411,0.888888888888889
248,0.803123278314434,0.798109455734686,1.41619439759773,0.939983038667827,0.924550128099203,1.27295026296821,33,0,90,0.103167912079645,0.0555555555555555
248,1.07684279902122,1.05099080046372,1.12970612833868,0.939983038667827,0.924550128099203,1.27295026296821,31,1,10,0.0898781969271762,4.61111111111111
361,0.814495866025179,0.525851944392702,0.452522050054682,0.948053603453784,0.76083234226265,0.406604278027549,23,1,60,0.0726893040247073,2
361,1.08161134088239,0.995812740132597,0.360686506000416,0.948053603453784,0.76083234226265,0.406604278027549,22,1,55,0.0670070357011539,21.1111111111111
157,0.71564390579296,0.942028621056841,0.283224140248807,0.951873644208915,0.817657008521726,0.393596794222299,24,0,80,0.0676968726000255,7.05555555555556
157,1.18810338262487,0.69328539598661,0.503969448195791,0.951873644208915,0.817657008521726,0.393596794222299,23,0,-40,0.0556841470566624,5.27777777777778
165,1.01965636823682,1.95399877513322,0.361779557754573,0.986464132482726,1.61587074769088,0.35159127931474,26,1,75,0.0908299433329534,25.1111111111111
165,0.953271896728632,1.27774272024855,0.341403000874907,0.986464132482726,1.61587074769088,0.35159127931474,29,1,-40,0.0841906753626807,4.22222222222222
362,1.01381379140488,0.610274061686827,0.79086019428876,1.01381379140488,0.610274061686827,0.79086019428876,33,1,-55,0.0818269730632941,0.5
70,0.869797813835172,0.992955113813547,0.82669953996715,1.0162158040816,0.457316112407693,1.15964145857656,32,0,85,0.0807622991357057,8.44444444444444
70,0.826177805577226,0.268368957953295,1.45042025256156,1.0162158040816,0.457316112407693,1.15964145857656,30,0,80,0.0814767547910144,0.277777777777778
70,0.743020959828194,0.142628594012734,0.672049482155229,1.0162158040816,0.457316112407693,1.15964145857656,33,1,85,0.0867994323781438,1.55555555555556
70,1.6258666370858,0.425311783851196,1.68939655962229,1.0162158040816,0.457316112407693,1.15964145857656,33,0,85,0.0690260054549421,0.833333333333333
348,1.03359167153447,1.28440457857848,-0.0084767471060087,1.03359167153447,1.28440457857848,-0.0084767471060087,27,1,-55,0.0755569065389665,1.83333333333333
36,1.58335855110499,0.709487356797676,1.93615642020158,1.05406643581394,0.831848238059741,1.10394112182492,34,0,90,0.11376796736792,0.444444444444444
36,0.524774320522882,0.954209119321805,0.271725823448257,1.05406643581394,0.831848238059741,1.10394112182492,36,1,100,0.0994020484221065,12.3333333333333
141,1.11426047392823,1.13984109287334,0.803177874204331,1.06238306969257,0.473619926961726,1.07953432072632,29,1,80,0.0776704796637188,0.388888888888889
141,1.44416703488486,0.606042536877362,1.59314404128514,1.06238306969257,0.473619926961726,1.07953432072632,29,1,80,0.0965514223708063,1.61111111111111
141,0.521121633172627,-0.673665550497176,0.53685944551276,1.06238306969257,0.473619926961726,1.07953432072632,25,1,55,0.0667900588166009,0.111111111111111
141,1.16998313678457,0.822261628593376,1.38495592190303,1.06238306969257,0.473619926961726,1.07953432072632,33,1,100,0.0615989796700254,2.61111111111111
